"id","name","hiragana","recipes_count"
20032,"セロリシード",NULL,NULL
20042,"しいたけ、マイタケ、本シメジ、白マイタケ",NULL,NULL
20052,"大豆まるごと山梨産豆乳",NULL,NULL
20062,"二番だし",NULL,NULL
20072,"粉末チキンコンソメ",NULL,NULL
20082,"乾燥湯葉",NULL,NULL
20092,"市販のトマト缶",NULL,NULL
20102,"のど黒",NULL,NULL
20112,"生湯葉",NULL,NULL
20122,"隠元",NULL,NULL
20132,"れんこん",NULL,NULL
20142,"獅子唐",NULL,NULL
20152,"ざらめ",NULL,NULL
20162,"ベイキングパウダー",NULL,NULL
20172,"飾りの紫いもパウダー",NULL,NULL
20182,"バナナアイスクリーム",NULL,NULL
20192,"ロブスター",NULL,NULL
20202,"ハート型のピクルス",NULL,NULL
20212,"赤のソース",NULL,NULL
20222,"青のソース",NULL,NULL
